word,freq,nivel,longitud
quememos,0.229,difícil,8
nublados,0.794,difícil,8
ladee,0.025699999999999997,difícil,5
estomas,0.13199999999999998,difícil,7
endoscopios,0.0178,difícil,11
miniaturistas,0.0288,difícil,13
almorranas,0.204,difícil,10
nubios,0.148,difícil,6
indoloras,0.031599999999999996,difícil,9
ajustadamente,0.0676,difícil,13
contrastable,0.0437,difícil,12
chorreras,0.07759999999999999,difícil,9
continuaras,0.012,difícil,11
enreda,0.468,difícil,6
cinemas,0.117,difícil,7
percal,0.288,difícil,6
alababan,0.166,difícil,8
represiva,1.29,difícil,9
aglomeradas,0.0417,difícil,11
perdona,12.9,difícil,7
recalando,0.0407,difícil,9
efectivamente,21.4,difícil,13
romboidal,0.0977,difícil,9
estagirita,0.0295,difícil,10
ocelos,0.0708,difícil,6
tuberculosa,0.11499999999999999,difícil,11
sobreponen,0.10700000000000001,difícil,10
inviolable,0.468,difícil,10
ilusionista,0.33099999999999996,difícil,11
reutilizar,0.813,difícil,10
falsacionismo,0.0148,difícil,13
moldeo,0.275,difícil,6
epocas,0.447,difícil,6
antepusieron,0.0229,difícil,12
detestados,0.0224,difícil,10
acorta,0.603,difícil,6
descargare,0.0155,difícil,10
discales,0.0407,difícil,8
prepucio,0.661,difícil,8
fraudulencia,0.015799999999999998,difícil,12
alfonsinas,0.0132,difícil,10
clarificado,0.12,difícil,11
secundarias,5.5,difícil,11
enmendaduras,0.0195,difícil,12
dais,2.29,difícil,4
debates,15.5,difícil,7
hundimos,0.309,difícil,8
texturizada,0.0468,difícil,11
nominativa,0.060300000000000006,difícil,10
desvirtua,0.0214,difícil,9
castidad,1.38,difícil,8
quilate,0.09999999999999999,difícil,7
amazonia,1.91,difícil,8
bagas,0.0145,difícil,5
balaustre,0.0309,difícil,9
revocadas,0.245,difícil,9
clarificadora,0.0759,difícil,13
inesperado,7.41,difícil,10
gises,0.015799999999999998,difícil,5
acojona,0.174,difícil,7
estacionada,0.631,difícil,11
determinado,20.400000000000002,difícil,11
ordeno,1.66,difícil,6
enjaular,0.0525,difícil,8
repruebe,0.055,difícil,8
adopta,6.61,difícil,6
fingiera,0.0417,difícil,8
tatuadas,0.195,difícil,8
releo,0.219,difícil,5
transformaran,0.06459999999999999,difícil,13
angustiado,0.891,difícil,10
manjar,1.91,difícil,6
economias,0.182,difícil,9
propiciando,0.6759999999999999,difícil,11
iracunda,0.28200000000000003,difícil,8
limen,0.0229,difícil,5
cimeria,0.0112,difícil,7
anamorfosis,0.0269,difícil,11
exporto,0.0339,difícil,7
probada,2.4499999999999997,difícil,7
idiotizada,0.037200000000000004,difícil,10
fibrilando,0.0141,difícil,10
resistivos,0.0126,difícil,10
toen,0.0178,difícil,4
lonjas,0.288,difícil,6
colocolo,0.0741,difícil,8
justificando,1.7,difícil,12
proscribieron,0.0195,difícil,13
escotados,0.0407,difícil,9
burlas,3.7199999999999998,difícil,6
recordando,10.0,difícil,10
colado,1.6199999999999999,difícil,6
mojon,0.234,difícil,5
copada,1.29,difícil,6
difamada,0.055,difícil,8
pausadas,0.0427,difícil,8
enjabona,0.025699999999999997,difícil,8
pulques,0.0339,difícil,7
husita,0.0112,difícil,6
patojo,0.0407,difícil,6
financiar,11.2,difícil,9
agradablemente,0.34700000000000003,difícil,14
viciosa,0.891,difícil,7
candelilla,0.0427,difícil,10
prorrogada,0.135,difícil,10
delineo,0.0162,difícil,7
predilecciones,0.0398,difícil,14
agasajo,0.257,difícil,7
caravasar,0.0126,difícil,9
coquetea,0.513,difícil,8
pudre,1.38,difícil,5
varal,0.0437,difícil,5
ocultas,4.470000000000001,difícil,7
participacion,1.38,difícil,13
ejecucion,0.631,difícil,9
desheredada,0.0501,difícil,11
manufacturaban,0.0112,difícil,14
consciencia,4.8999999999999995,difícil,11
hermosura,2.69,difícil,9
cuestiono,0.759,difícil,9
secamos,0.0437,difícil,7
chinchero,0.135,difícil,9
hara,4.57,difícil,4
melica,0.0355,difícil,6
ejerciendo,4.68,difícil,10
hemocromatosis,0.0794,difícil,14
amperes,0.10700000000000001,difícil,7
desobedecieron,0.105,difícil,14
enlazamos,0.10700000000000001,difícil,9
diestramente,0.0355,difícil,12
neurologico,0.0214,difícil,11
desestabilice,0.0347,difícil,13
bosquejos,0.251,difícil,9
veneren,0.0324,difícil,7
contribuido,6.17,difícil,11
focha,0.055,difícil,5
lunfardo,0.617,difícil,8
conclusivo,0.117,difícil,10
debutara,0.060300000000000006,difícil,8
payares,0.0457,difícil,7
abusar,3.89,difícil,6
entablamento,0.11499999999999999,difícil,12
propagase,0.015099999999999999,difícil,9
inoperancia,0.603,difícil,11
hermando,0.0288,difícil,8
renovara,0.11499999999999999,difícil,8
clarificadoras,0.0224,difícil,14
seduces,0.057499999999999996,difícil,7
estomatitis,0.08710000000000001,difícil,11
causaban,0.513,difícil,8
creciese,0.057499999999999996,difícil,8
influido,3.2399999999999998,difícil,8
exacerban,0.0955,difícil,9
beduino,0.19999999999999998,difícil,7
increada,0.0155,difícil,8
mesenquimal,0.012,difícil,11
curaras,0.0102,difícil,7
discernible,0.0891,difícil,11
esperanzadora,0.295,difícil,13
aparentar,2.63,difícil,9
recoleta,2.1900000000000004,difícil,8
atiborradas,0.0468,difícil,11
preludio,1.66,difícil,8
mareamos,0.0234,difícil,8
voracidad,0.45699999999999996,difícil,9
amamantan,0.11,difícil,9
supieseis,0.0275,difícil,9
cautiverios,0.0132,difícil,11
ganglionares,0.0891,difícil,12
conseguira,0.0759,difícil,10
gaye,0.363,difícil,4
bajaremos,0.219,difícil,9
copa,70.8,difícil,4
electoralista,0.16999999999999998,difícil,13
trabajosos,0.011,difícil,10
escorados,0.015099999999999999,difícil,9
ladrilleras,0.0288,difícil,11
babea,0.151,difícil,5
intocables,1.26,difícil,10
primo,26.299999999999997,difícil,5
entronizados,0.0269,difícil,12
suspensorio,0.0813,difícil,11
cipres,0.015099999999999999,difícil,6
heterosexual,2.88,difícil,12
bovinos,0.661,difícil,7
plazca,1.48,difícil,6
pitaya,0.061700000000000005,difícil,6
entretejer,0.0692,difícil,10
cuantifican,0.0661,difícil,11
leno,0.288,difícil,4
recluida,0.49,difícil,8
borrad,0.031599999999999996,difícil,6
coronaba,0.162,difícil,8
frotar,0.6759999999999999,difícil,6
arrasa,1.12,difícil,6
capia,0.0132,difícil,5
espiral,5.13,difícil,7
moscateles,0.0145,difícil,10
yunque,0.891,difícil,6
panamericanos,0.9769999999999999,difícil,13
laburan,0.19999999999999998,difícil,7
red,126.0,difícil,3
dimitiera,0.145,difícil,9
floreando,0.0115,difícil,9
debatiendo,2.69,difícil,10
infunden,0.162,difícil,8
remojado,0.10700000000000001,difícil,8
invalorables,0.0692,difícil,12
placajes,0.0182,difícil,8
balconcillos,0.0129,difícil,12
galante,0.741,difícil,7
escalonadas,0.251,difícil,11
ensuciar,1.35,difícil,8
disculpe,4.27,difícil,8
corchero,0.0174,difícil,8
bandidas,0.0389,difícil,8
solara,0.031599999999999996,difícil,6
boson,0.0427,difícil,5
grandullona,0.012299999999999998,difícil,11
saciar,1.0,difícil,6
liberaba,0.251,difícil,8
tuertos,0.11499999999999999,difícil,7
azuloso,0.0324,difícil,7
contravenga,0.0525,difícil,11
corque,0.0195,difícil,6
disimulada,0.417,difícil,10
quebrantados,0.06459999999999999,difícil,12
baden,0.603,difícil,5
furtivas,0.182,difícil,8
carpetano,0.011,difícil,9
radiosonda,0.0129,difícil,10
deploramos,0.0537,difícil,10
bordones,0.0676,difícil,8
surgi,0.017,difícil,5
impugnaciones,0.447,difícil,13
consules,0.0117,difícil,8
coroidea,0.0331,difícil,8
partis,0.148,difícil,6
expresadas,2.1900000000000004,difícil,10
llenaban,0.891,difícil,8
veterinarios,1.5799999999999998,difícil,12
bailarin,0.129,difícil,8
acimut,0.08320000000000001,difícil,6
enfilaron,0.0631,difícil,9
exploran,0.813,difícil,8
confesamos,0.191,difícil,10
macerados,0.0417,difícil,9
agobia,0.49,difícil,6
besucona,0.0288,difícil,8
bateria,2.4,difícil,7
concordataria,0.0115,difícil,13
significabas,0.0214,difícil,12
sicopata,0.037200000000000004,difícil,8
asaduras,0.0209,difícil,8
enseguida,12.9,difícil,9
minerva,1.7,difícil,7
espaguetis,0.501,difícil,10
inundara,0.0851,difícil,8
curaran,0.049,difícil,7
judaismo,0.257,difícil,8
desemboca,1.6199999999999999,difícil,9
rigiendo,0.112,difícil,8
pertinaz,0.19999999999999998,difícil,8
pizarroso,0.0479,difícil,9
vapuleado,0.174,difícil,9
pungas,0.158,difícil,6
estadidad,0.5619999999999999,difícil,9
alumbramientos,0.0537,difícil,14
estrenan,0.589,difícil,8
cubismo,0.45699999999999996,difícil,7
averguences,0.0219,difícil,11
rolas,0.479,difícil,5
rejuvenecen,0.0324,difícil,11
desagradar,0.057499999999999996,difícil,10
mugrosa,0.162,difícil,7
lloricas,0.0282,difícil,8
marsupial,0.158,difícil,9
descartables,0.28200000000000003,difícil,12
comunicamos,1.15,difícil,11
contactadas,0.0676,difícil,11
esperantista,0.0224,difícil,12
borgeana,0.012299999999999998,difícil,8
contiguo,0.955,difícil,8
tarados,1.2,difícil,7
superficiales,3.55,difícil,13
censados,0.39799999999999996,difícil,8
bergantines,0.162,difícil,11
rectificando,0.13199999999999998,difícil,12
requisada,0.0457,difícil,9
desmilitarizada,0.295,difícil,15
canuta,0.0427,difícil,6
hispanorromanos,0.0234,difícil,15
cenaba,0.257,difícil,6
pellizco,0.5249999999999999,difícil,8
desgloso,0.011,difícil,8
retozos,0.0117,difícil,7
inmediata,20.9,difícil,9
superintendente,2.5100000000000002,difícil,15
vieira,1.17,difícil,6
matiza,0.295,difícil,6
retiramos,0.891,difícil,9
fotograma,0.6759999999999999,difícil,9
desarmas,0.060300000000000006,difícil,8
mostrenco,0.024,difícil,9
prendadas,0.0245,difícil,9
casi,355.0,difícil,4
automercados,0.0275,difícil,12
incongruentes,0.24,difícil,13
jaladores,0.017,difícil,9
antinieblas,0.0162,difícil,11
trascendieron,0.16999999999999998,difícil,13
fondeaban,0.0148,difícil,9
gangrena,0.9769999999999999,difícil,8
anacoretas,0.0891,difícil,10
curandera,0.229,difícil,9
coreana,3.31,difícil,7
pretenciosa,0.389,difícil,11
nupciales,0.234,difícil,9
infantilismo,0.24,difícil,12
insultas,0.724,difícil,8
checoslovaca,0.123,difícil,12
prometer,3.4699999999999998,difícil,8
revocando,0.135,difícil,9
exegeta,0.02,difícil,7
dentados,0.151,difícil,8
chichi,0.468,difícil,6
dictados,1.2,difícil,8
resonancias,0.589,difícil,11
chibolos,0.0107,difícil,8
aleatorias,0.912,difícil,10
lloraba,3.7199999999999998,difícil,7
limitad,0.0174,difícil,7
rediles,0.0295,difícil,7
butaque,0.012,difícil,7
tornillos,2.1900000000000004,difícil,9
ritualismo,0.0339,difícil,10
infantado,0.355,difícil,9
checo,2.57,difícil,5
piquen,0.251,difícil,6
desembarcadero,0.0355,difícil,14
pesco,0.263,difícil,5
centavo,3.63,difícil,7
insobornables,0.0195,difícil,13
temporarios,0.204,difícil,11
claudica,0.051300000000000005,difícil,8
facticidad,0.015799999999999998,difícil,10
contestatario,0.20900000000000002,difícil,13
robustecida,0.011,difícil,11
consuela,1.38,difícil,8
acora,0.0204,difícil,5
saliamos,0.174,difícil,8
atol,0.09999999999999999,difícil,4
presionadas,0.151,difícil,11
potencias,8.32,difícil,9
ele,1.4100000000000001,difícil,3
costillares,0.060300000000000006,difícil,11
fundamentada,0.955,difícil,12
oficioso,0.229,difícil,8
abrazad,0.0178,difícil,7
barajados,0.0224,difícil,9
tempano,0.0251,difícil,7
sirio,5.5,difícil,5
relaje,0.55,difícil,6
mauritana,0.112,difícil,9
desparece,0.0794,difícil,9
existentes,20.400000000000002,difícil,10
cavidad,3.4699999999999998,difícil,7
mediaba,0.0427,difícil,7
simulando,1.32,difícil,9
oliera,0.117,difícil,6
cadera,4.37,difícil,6
independizaba,0.012,difícil,13
animaran,0.0741,difícil,8
chiringa,0.015099999999999999,difícil,8
pujadas,0.105,difícil,7
comprobare,0.0263,difícil,10
faltasen,0.031599999999999996,difícil,8
interruptores,0.9769999999999999,difícil,13
monopolizaron,0.051300000000000005,difícil,13
lucrativas,0.575,difícil,10
extramuros,0.537,difícil,10
ubicados,6.92,difícil,8
inacabados,0.126,difícil,10
dicten,0.501,difícil,6
afrocubanos,0.0955,difícil,11
pulsamos,0.0525,difícil,8
sufriras,0.02,difícil,8
desenfadado,0.372,difícil,11
ilerdenses,0.02,difícil,10
ancora,0.288,difícil,6
misia,0.14100000000000001,difícil,5
elaborador,0.057499999999999996,difícil,10
demiurgos,0.018600000000000002,difícil,9
bombeada,0.13799999999999998,difícil,8
estiras,0.158,difícil,7
glia,0.02,difícil,4
transversas,0.044700000000000004,difícil,11
piruja,0.0851,difícil,6
salinas,10.200000000000001,difícil,7
denunciaron,2.75,difícil,11
alineas,0.0363,difícil,7
adversativa,0.031599999999999996,difícil,11
catastrofico,0.0295,difícil,12
tropezaba,0.0724,difícil,9
rasquen,0.0759,difícil,7
desciendas,0.015099999999999999,difícil,10
filmaciones,0.813,difícil,11
mordisco,1.0,difícil,8
incluyesen,0.031599999999999996,difícil,10
musicalizados,0.0295,difícil,13
estilo,117.0,difícil,6
precipicio,1.8599999999999999,difícil,10
barrere,0.0162,difícil,7
sostengo,1.55,difícil,8
hijuelas,0.0851,difícil,8
purgan,0.060300000000000006,difícil,6
incluidos,20.9,difícil,9
invocaron,0.129,difícil,9
graciosa,5.5,difícil,8
optaba,0.182,difícil,6
libertarios,1.17,difícil,11
concretaban,0.02,difícil,11
cuchitril,0.17800000000000002,difícil,9
pampinos,0.0132,difícil,8
derraparon,0.012299999999999998,difícil,10
paseantes,0.26899999999999996,difícil,9
solemnidades,0.135,difícil,12
enrarecer,0.0204,difícil,9
vacado,0.0324,difícil,6
aplaudis,0.012,difícil,8
redoblado,0.135,difícil,9
lacto,0.037200000000000004,difícil,5
eventualidad,1.0499999999999998,difícil,12
ralla,0.204,difícil,5
capitalinos,1.23,difícil,11
olvidaras,0.295,difícil,9
gallero,0.06459999999999999,difícil,7
ocultamos,0.162,difícil,9
convocar,7.94,difícil,8
tejanos,0.324,difícil,7
carrales,0.015099999999999999,difícil,8
contentado,0.0891,difícil,10
culturalista,0.0661,difícil,12
eyaculados,0.0102,difícil,10
totonaca,0.105,difícil,8
confiscatorios,0.0182,difícil,14
evaporo,0.010499999999999999,difícil,7
descabalgar,0.0331,difícil,11
frailecillo,0.0427,difícil,11
buscadores,2.5100000000000002,difícil,10
atestiguo,0.0263,difícil,9
vuelto,45.7,difícil,6
agrieta,0.10700000000000001,difícil,7
ventorro,0.0295,difícil,8
telecabina,0.0407,difícil,10
angustiosos,0.11499999999999999,difícil,11
descuelgue,0.057499999999999996,difícil,10
denunciase,0.0676,difícil,10
deslustre,0.011,difícil,9
cianosis,0.10700000000000001,difícil,8
desatender,0.204,difícil,10
alcoholizada,0.102,difícil,12
ligamiento,0.06459999999999999,difícil,10
coronario,0.275,difícil,9
gorgona,0.20900000000000002,difícil,7
decanten,0.0339,difícil,8
occitano,0.145,difícil,8
muria,0.025699999999999997,difícil,5
investidura,4.8999999999999995,difícil,11
movilizar,3.09,difícil,9
prerrogativas,1.02,difícil,13
enfermeria,0.479,difícil,10
maquinados,0.0195,difícil,10
transcribieron,0.0417,difícil,14
esperarias,0.0174,difícil,10
preocupados,7.41,difícil,11
indemostrable,0.07759999999999999,difícil,13
guru,1.0499999999999998,difícil,4
reprobara,0.0204,difícil,9
hachuela,0.0135,difícil,8
hablaramos,0.0692,difícil,10
marmolejo,0.295,difícil,9
describimos,0.316,difícil,11
vallisoletanas,0.024,difícil,14
cochinillos,0.0282,difícil,11
lenceria,0.234,difícil,8
enganchadas,0.112,difícil,11
disparados,0.7759999999999999,difícil,10
estabilizadores,0.447,difícil,15
quio,0.0251,difícil,4
camperos,0.112,difícil,8
actuo,0.245,difícil,5
riachos,0.0363,difícil,7
hibernando,0.0692,difícil,10
abrojo,0.0851,difícil,6
descubriras,0.044700000000000004,difícil,11
marmosa,0.0126,difícil,7
esclavitudes,0.0389,difícil,12
advenedizos,0.204,difícil,11
talentosos,1.48,difícil,10
impaciencias,0.0138,difícil,12
enmendada,0.355,difícil,9
machacantes,0.0129,difícil,11
informados,4.8999999999999995,difícil,10
foja,0.38,difícil,4
fraguados,0.015799999999999998,difícil,9
antisuero,0.0537,difícil,9
engalanaban,0.0129,difícil,11
tintero,0.813,difícil,7
tutelada,0.12,difícil,8
cintra,0.174,difícil,6
follaremos,0.018600000000000002,difícil,10
trampolin,0.0692,difícil,9
trazador,0.135,difícil,8
impidio,0.0537,difícil,7
esmeraron,0.0407,difícil,9
solidificado,0.0813,difícil,12
pisteros,0.031599999999999996,difícil,8
trabajosamente,0.0537,difícil,14
estibina,0.0135,difícil,8
contienden,0.0214,difícil,10
recontar,0.105,difícil,8
imprecisiones,0.437,difícil,13
bagan,0.13799999999999998,difícil,5
ordinarias,2.29,difícil,10
valorizaciones,0.0389,difícil,14
arropan,0.0676,difícil,7
votados,1.0499999999999998,difícil,7
oscurecido,0.427,difícil,10
limitaciones,12.3,difícil,12
trabajador,28.2,difícil,10
descuida,1.55,difícil,8
electricista,1.48,difícil,12
intervengas,0.0178,difícil,11
transmisibles,0.417,difícil,13
expeditos,0.060300000000000006,difícil,9
accionen,0.02,difícil,8
lepra,1.26,difícil,5
canastos,0.224,difícil,8
tiroidea,0.39799999999999996,difícil,8
atravesados,0.26899999999999996,difícil,11
carbonilos,0.0117,difícil,10
hartaba,0.0229,difícil,7
mapeado,0.17800000000000002,difícil,7
camellero,0.0191,difícil,9
mandan,11.2,difícil,6
acojone,0.0501,difícil,7
campeo,0.044700000000000004,difícil,6
psiquico,0.0692,difícil,8
fragmentando,0.0562,difícil,12
pintoresca,1.17,difícil,10
retrotraer,0.13799999999999998,difícil,10
modifican,2.0,difícil,9
ilusiono,0.0661,difícil,8
esterlina,0.479,difícil,9
invocare,0.015799999999999998,difícil,8
paneles,6.76,difícil,7
aso,0.891,difícil,3
precisan,1.4100000000000001,difícil,8
alargas,0.031599999999999996,difícil,7
arrozales,0.427,difícil,9
apoderadas,0.0178,difícil,10
pronuncio,0.45699999999999996,difícil,9
carcelario,0.871,difícil,10
secretoria,0.0129,difícil,10
carezco,0.295,difícil,7
cardenalato,0.049,difícil,11
trasponer,0.0692,difícil,9
pamela,3.09,difícil,6
conectada,5.25,difícil,9
rodia,0.038000000000000006,difícil,5
trabajar,166.0,difícil,8
prometeis,0.0112,difícil,9
aullan,0.0209,difícil,6
semestrales,0.39799999999999996,difícil,11
subdesarrollado,0.617,difícil,15
animado,6.76,difícil,7
aburrir,1.15,difícil,7
comemos,5.13,difícil,7
condestables,0.0589,difícil,12
cedidas,0.427,difícil,7
frenaban,0.049,difícil,8
inmediatez,0.955,difícil,10
inventaras,0.0132,difícil,10
soplados,0.0417,difícil,8
investidas,0.0224,difícil,10
amale,0.0129,difícil,5
correlativo,0.126,difícil,11
resortera,0.0468,difícil,9
normen,0.0102,difícil,6
aventuraban,0.044700000000000004,difícil,11
driza,0.0389,difícil,5
subsistir,2.0,difícil,9
pospongas,0.0178,difícil,9
freno,7.760000000000001,difícil,5
gingivales,0.0309,difícil,10
besemos,0.0363,difícil,7
fontal,0.0214,difícil,6
priorizan,0.316,difícil,9
firmados,2.88,difícil,8
epitafio,0.851,difícil,8
envolventes,0.19999999999999998,difícil,11
concurrencia,3.39,difícil,12
civilistas,0.0891,difícil,10
renia,0.0148,difícil,5
hoyitos,0.0562,difícil,7
predices,0.012,difícil,8
envilecido,0.0363,difícil,10
acondicionamos,0.0117,difícil,14
auspiciando,0.0741,difícil,11
ubicuas,0.024,difícil,7
ofensivos,1.51,difícil,9
pediatras,0.39799999999999996,difícil,9
cubilla,0.0891,difícil,7
infiel,3.98,difícil,6
envenenamiento,2.34,difícil,14
instituto,91.19999999999999,difícil,9
ratificatorio,0.015799999999999998,difícil,13
apiano,0.105,difícil,6
reprensibles,0.0468,difícil,12
parcelar,0.0331,difícil,8
superaran,0.13799999999999998,difícil,9
nutritivas,0.45699999999999996,difícil,10
desenrollando,0.0245,difícil,13
ufanan,0.0295,difícil,6
voltereta,0.275,difícil,9
forzosa,1.4100000000000001,difícil,7
querre,0.0282,difícil,6
disperse,0.09999999999999999,difícil,8
potentados,0.14100000000000001,difícil,10
testamento,12.3,difícil,10
revisaron,1.29,difícil,9
lanes,0.0891,difícil,5
escarlata,1.48,difícil,9
desatinos,0.12,difícil,9
tangana,0.0977,difícil,7
menstruar,0.158,difícil,9
designado,9.77,difícil,9
polleros,0.06459999999999999,difícil,8
farola,0.617,difícil,6
aprovechaban,0.468,difícil,12
firmaba,1.15,difícil,7
blasfemando,0.0501,difícil,11
birretes,0.0398,difícil,8
chatino,0.0174,difícil,7
contraindicadas,0.025699999999999997,difícil,15
asaltamos,0.0263,difícil,9
adjetivales,0.012,difícil,11
desaforadas,0.0269,difícil,11
sexuados,0.0275,difícil,8
galano,0.0324,difícil,6
frustran,0.275,difícil,8
presumibles,0.015799999999999998,difícil,11
demostraran,0.21400000000000002,difícil,11
citaban,0.19999999999999998,difícil,7
anito,0.0479,difícil,5
otres,0.0676,difícil,5
fragmentaciones,0.061700000000000005,difícil,15
pirenaicas,0.08320000000000001,difícil,10
principescos,0.0331,difícil,12
bancarrotas,0.0977,difícil,11
eritemas,0.0145,difícil,8
textura,4.57,difícil,7
esparcidas,0.8320000000000001,difícil,10
labia,0.794,difícil,5
tigua,0.015799999999999998,difícil,5
panero,0.263,difícil,6
cabal,2.0,difícil,5
helices,0.0115,difícil,7
golpeado,6.92,difícil,8
nominado,4.470000000000001,difícil,8
huerta,6.92,difícil,6
entallar,0.02,difícil,8
logran,11.2,difícil,6
polidor,0.018600000000000002,difícil,7
amida,0.14100000000000001,difícil,5
bigotes,2.04,difícil,7
granizando,0.0141,difícil,10
confluentes,0.0457,difícil,11
alebrijes,0.191,difícil,9
garanti,0.049,difícil,7
lampas,0.0204,difícil,6
distancian,0.195,difícil,10
rolle,0.0589,difícil,5
enlentecer,0.0269,difícil,10
metropolitana,11.2,difícil,13
provenzal,0.5619999999999999,difícil,9
resultando,5.62,difícil,10
respirar,17.0,difícil,8
reflexionaremos,0.0417,difícil,15
calcaneo,0.0107,difícil,8
occitanos,0.0178,difícil,9
espantados,0.195,difícil,10
ladrillera,0.0457,difícil,10
reingresado,0.0195,difícil,11
hiperventilar,0.0417,difícil,13
saman,0.129,difícil,5
encaminados,0.741,difícil,11
goberna,0.11499999999999999,difícil,7
desmereciendo,0.0209,difícil,13
teniente,27.5,difícil,8
ofertas,17.0,difícil,7
odio,93.30000000000001,difícil,4
tetragonal,0.0209,difícil,10
asemeja,2.57,difícil,7
mapache,0.9769999999999999,difícil,7
mermara,0.0126,difícil,7
sature,0.0661,difícil,6
listeza,0.015099999999999999,difícil,7
entenderias,0.0813,difícil,11
presiente,0.427,difícil,9
cavaban,0.0398,difícil,7
utilizaras,0.051300000000000005,difícil,10
venenos,1.23,difícil,7
huilliche,0.0417,difícil,9
onerosa,0.17800000000000002,difícil,7
corroboraron,0.129,difícil,12
triunfal,1.7799999999999998,difícil,8
boleto,8.32,difícil,6
pido,37.2,difícil,4
ori,1.1,difícil,3
advertidos,0.794,difícil,10
apreto,0.182,difícil,6
procesadas,0.794,difícil,10
mienta,1.32,difícil,6
homologada,0.13199999999999998,difícil,10
perennemente,0.06459999999999999,difícil,12
canales,35.5,difícil,7
designamos,0.0363,difícil,10
toman,26.9,difícil,5
sobremesas,0.0724,difícil,10
chuta,0.324,difícil,5
pangermanismo,0.0155,difícil,13
ofendio,0.0661,difícil,7
lamoso,0.012299999999999998,difícil,6
conductividades,0.0141,difícil,15
delinquen,0.19999999999999998,difícil,9
occipital,0.5249999999999999,difícil,9
ramoso,0.031599999999999996,difícil,6
retraido,0.0214,difícil,8
retros,0.0537,difícil,6
mosquitera,0.126,difícil,10
demoraran,0.0224,difícil,9
montasen,0.012,difícil,8
fraguado,0.245,difícil,8
aleccionan,0.0141,difícil,10
postmodernismo,0.219,difícil,14
perfeccionista,0.617,difícil,14
vicuna,0.018600000000000002,difícil,6
pasapalos,0.0269,difícil,9
arrepentiran,0.0135,difícil,12
calmada,1.15,difícil,7
corral,5.62,difícil,6
maulas,0.0195,difícil,6
botamos,0.0724,difícil,7
loma,5.5,difícil,4
rotulador,0.316,difícil,9
adscripta,0.061700000000000005,difícil,9
desaparecer,20.0,difícil,11
resucitaban,0.012,difícil,11
charneca,0.0126,difícil,8
aprobando,1.32,difícil,9
melguizo,0.0363,difícil,8
ambar,0.513,difícil,5
filosofo,0.427,difícil,8
recuerden,10.5,difícil,9
multitudes,2.63,difícil,10
radiotransmisor,0.0339,difícil,15
ocurrian,0.0309,difícil,8
ganancias,19.5,difícil,9
riachuelo,1.7,difícil,9
agujita,0.0288,difícil,7
pintarrajeada,0.0224,difícil,13
regularizado,0.204,difícil,12
procesado,6.31,difícil,9
runa,0.7759999999999999,difícil,4
orbitales,0.38,difícil,9
iliberal,0.0141,difícil,8
esperasen,0.0525,difícil,9
donatarios,0.0288,difícil,10
conllevar,0.646,difícil,9
condecore,0.0129,difícil,9
desencadenada,0.324,difícil,13
intendencia,4.470000000000001,difícil,11
metropolitanas,0.933,difícil,14
europio,0.012299999999999998,difícil,7
acompanado,0.0355,difícil,10
aplicada,7.59,difícil,8
sarandi,0.151,difícil,7
trasquilar,0.0389,difícil,10
estridentes,0.363,difícil,11
versen,0.0794,difícil,6
decisivos,1.29,difícil,9
tontaina,0.0417,difícil,8
transpirando,0.166,difícil,12
visibles,8.51,difícil,8
capturando,0.871,difícil,10
fingidamente,0.0117,difícil,12
sacrifique,0.288,difícil,10
desasosiegos,0.0195,difícil,12
trotadora,0.0229,difícil,9
disminuye,7.94,difícil,9
pachuco,0.0955,difícil,7
encordado,0.0479,difícil,9
circunciso,0.0191,difícil,10
remunerativo,0.129,difícil,12
chayotes,0.057499999999999996,difícil,8
brusquedad,0.19999999999999998,difícil,10
carel,0.13199999999999998,difícil,5
jugad,0.102,difícil,5
mechinales,0.0191,difícil,10
magdalenienses,0.0138,difícil,14
derrocada,0.191,difícil,9
escampar,0.0282,difícil,8
pilado,0.0355,difícil,6
inermes,0.112,difícil,7
versificador,0.0155,difícil,12
filmes,2.4,difícil,6
inseminaciones,0.0141,difícil,14
infografias,0.0427,difícil,11
togolesa,0.0309,difícil,8
parenterales,0.0347,difícil,12
herpe,0.0102,difícil,5
derrochadora,0.0427,difícil,12
regencia,2.0,difícil,8
torcidamente,0.012299999999999998,difícil,12
discriminaran,0.010499999999999999,difícil,13
sobreentender,0.0148,difícil,13
mullidas,0.0427,difícil,8
emparentando,0.0148,difícil,12
baguala,0.0309,difícil,7
italo,0.759,difícil,5
complicaban,0.0631,difícil,11
salsear,0.0148,difícil,7
rochela,0.13799999999999998,difícil,7
nombren,0.631,difícil,7
hiperactividad,0.5249999999999999,difícil,14
pinguinos,0.19999999999999998,difícil,9
novara,0.14100000000000001,difícil,6
silgado,0.015099999999999999,difícil,7
revalorice,0.0174,difícil,10
burguesia,0.11,difícil,9
escas,0.0214,difícil,5
entreabiertos,0.126,difícil,13
escorial,1.8599999999999999,difícil,8
humedales,1.66,difícil,9
adjudican,0.468,difícil,9
altoaragonesa,0.0234,difícil,13
vecinas,5.62,difícil,7
mitre,5.5,difícil,5
apresamiento,0.191,difícil,12
progresan,0.389,difícil,9
debe,447.0,difícil,4
centimetro,0.11499999999999999,difícil,10
merecidas,0.437,difícil,9
combino,0.12,difícil,7
subinspectora,0.0191,difícil,13
desmayar,0.575,difícil,8
principiando,0.015099999999999999,difícil,12
